prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
trig_9.0_4.0_3.5_850_60.csv,3,850,60,0.0931422972353122,1117.3842903750165,12487.0,12487,true,13.79453273,13.79453273,13.79453273,13.79453273,4688644080,58331426
trig_9.0_4.5_7.0_400_76.csv,3,400,76,0.40018011859477376,1320.1303757692008,5433.0,5433,true,1.9264283640000002,1.942658605,1.9332018193333333,1.9305184890000002,969141664,12131092
trig_9.0_5.0_5.5_950_238.csv,3,950,238,0.0013766146395042256,0.8175454915858014,12707.0,12707,true,11.240203631,11.240203631,11.240203631,11.240203631,3713874752,45971520
trig_9.0_5.0_8.0_100_23.csv,3,100,23,0.20700772203097273,131.76291084180434,757.0,757,true,0.072261088,0.10358446900000001,0.0852406068983051,0.076735315,65088768,834521
trig_9.0_6.5_2.5_850_187.csv,3,850,187,8.057513686294563,33742.46223198076,10363.0,10363,true,9.550776504,9.550776504,9.550776504,9.550776504,3356280528,41600741
trig_9.0_6.5_6.0_850_204.csv,3,850,204,7.863047892834632,33229.72451108029,8684.0,8684,true,7.521135687,7.521135687,7.521135687,7.521135687,2807244592,34696059
trig_9.0_6.5_8.5_600_30.csv,3,600,30,6.285006280014187,21444.54293059929,7800.0,7800,true,4.763469387000001,4.800404294000001,4.7819368405,4.7819368405,1982164032,24609329
trig_9.0_9.0_2.0_550_44.csv,3,550,44,11.125358368809033,18164.158826217455,5779.0,5779,true,1.9771794930000002,1.9975022480000002,1.9857327463333334,1.982516498,1016662160,12619623
trig_9.0_9.5_5.0_300_63.csv,3,300,63,15.410099506224515,7792.377099501101,2878.0,2878,true,0.7929115640000001,0.8220660500000001,0.8026917587142858,0.800354101,457341920,5728602
trig_9.5_1.5_4.0_200_12.csv,3,200,12,0.30284450635978644,216.9614317471245,3304.0,3304,true,0.345814506,0.377380575,0.36668566900000005,0.3705132125,242999760,3054478
trig_9.5_2.0_6.0_600_138.csv,3,600,138,0.056915742179063145,36.043711587226966,6563.0,6563,true,3.9643529880000004,3.968449048,3.9664010180000004,3.9664010180000004,1574486256,19481686
trig_9.5_2.5_1.5_150_38.csv,3,150,38,0.600917091622513,140.75029807693545,1473.0,1473,true,0.09439090900000001,0.12597784,0.1102024515,0.11883426050000001,81410480,1024879
trig_9.5_5.0_4.0_900_153.csv,3,900,153,0.06371012294778389,277.45538362441596,11693.0,11693,true,8.139645222,8.139645222,8.139645222,8.139645222,2978241952,36794612
trig_9.5_6.5_6.5_100_10.csv,3,100,10,8.024641876210211,1187.907025351761,764.0,764,true,0.026921422,0.056486757000000005,0.032306216451612906,0.027970274000000003,25612928,321883
trig_9.5_8.5_4.0_550_94.csv,3,550,94,8.70864163892475,14061.038191861844,5917.0,5917,true,3.246929209,3.269719952,3.2583245805,3.2583245805,1474325568,18384834
trig_9.5_9.0_5.0_1000_140.csv,3,1000,140,1.0007248363308463e-8,3.9748249804847545e-14,10132.0,10132,true,15.604787679000001,15.604787679000001,15.604787679000001,15.604787679000001,5049498192,62674598
trig_9.5_9.0_8.0_250_52.csv,3,250,52,15.545134079308529,7859.447112308007,3274.0,3274,true,0.9983969010000001,1.019461704,1.0061287298000001,1.00084776,598043232,7546138
trig_9.5_9.5_8.0_350_60.csv,3,350,60,16.59348956761128,4338.678936306772,3438.0,3438,true,0.7348927900000001,0.7532820170000001,0.7474413278571429,0.749177701,412206944,5128403
