prob,error,minimum,feval,niter,convergence
cubic_-9.5_1.5_5.0_-9.0_250_60.csv,25.35510163518591,55930.29819091404,8.0,8,true
cubic_-9.5_-1.5_-9.5_-5.5_550_60.csv,3.366345460165121e-7,3.070722413674538e-11,7.0,7,true
cubic_-9.5_-2.5_-1.0_-1.5_650_150.csv,10.496970775659259,565.8294105523304,11.0,11,true
cubic_9.5_3.0_8.5_2.0_950_133.csv,2.585817338029983e-8,2.4212954424474835e-13,7.0,7,true
cubic_9.5_3.5_-2.0_1.5_300_57.csv,7.130539616023311,6534.440459820896,8.0,8,true
cubic_9.5_4.0_-6.5_3.0_300_30.csv,5.876744468835682e-8,4.449630838375497e-13,7.0,7,true
cubic_9.5_-4.5_-4.5_-6.0_800_136.csv,5.8585977846803416e-8,1.3055625906619973e-12,10.0,10,true
cubic_-9.5_6.0_9.5_6.0_350_18.csv,7.510601296445429e-7,4.163723376154104e-11,5.0,5,true
cubic_9.5_-6.5_-9.0_-10.0_550_60.csv,5.852242530579588e-7,3.8070567530298565e-11,7.0,7,true
cubic_9.5_6.5_-9.0_-7.5_800_48.csv,1.959550743890759e-9,1.7590729932045175e-15,6.0,6,true
cubic_9.5_-7.0_0.0_-6.5_200_34.csv,5.829008387081558e-10,2.876782943641299e-17,8.0,8,true
cubic_9.5_-7.0_-8.5_9.0_250_32.csv,5.317293272355528e-10,2.7669393472515243e-17,8.0,8,true
cubic_-9.5_-7.5_-2.0_5.5_400_48.csv,7.220652520345539e-8,8.862415934523349e-13,6.0,6,true
cubic_9.5_8.5_-6.5_8.0_300_24.csv,3.9696115550214017e-7,1.0395264539449448e-12,8.0,8,true
cubic_9.5_9.0_1.0_-3.5_600_102.csv,10.288451862701905,918.9271882613157,5.0,5,true
gaussian_0.0_-10.0_5.5_150_34.csv,10.0,0.0,1.0,1,false
gaussian_0.0_-4.5_-0.5_900_45.csv,4.5,0.0,1.0,1,false
gaussian_0.0_-5.0_9.0_350_70.csv,9.0,0.0,1.0,1,false
gaussian_0.0_-7.0_9.0_700_91.csv,9.0,0.0,1.0,1,false
gaussian_0.0_8.5_-1.5_200_46.csv,8.5,0.0,1.0,1,false
gaussian_0.5_-0.5_-9.5_950_200.csv,9.5,164.55113605952454,1.0,1,false
gaussian_0.5_10.0_-2.5_550_116.csv,10.0,5.952416015131117e-7,1.0,1,false
gaussian_0.5_1.0_-7.0_150_14.csv,7.0,31.116574925877938,1.0,1,false
gaussian_0.5_-2.0_1.5_750_53.csv,2.0,36.88745738466357,1.0,1,false
gaussian_-0.5_2.0_2.5_100_21.csv,2.5,5.761091624691505,1.0,1,false
gaussian_0.5_2.5_-10.0_400_84.csv,10.0,65.35043387822525,1.0,1,false
gaussian_0.5_2.5_-5.5_400_84.csv,5.5,46.68652183691049,1.0,1,false
gaussian_-0.5_-3.0_-9.5_300_69.csv,9.5,40.925594591449595,1.0,1,false
gaussian_-0.5_4.0_5.5_350_18.csv,5.5,32.93014631181466,1.0,1,false
gaussian_-0.5_-5.0_-1.5_250_58.csv,5.0,0.0007573588900681411,1.0,1,false
gaussian_-0.5_-7.0_4.5_650_117.csv,7.0,3.9430021376191338,1.0,1,false
gaussian_-0.5_7.5_-4.5_750_150.csv,7.5,0.7789792430451198,1.0,1,false
gaussian_-0.5_9.0_0.0_400_68.csv,9.0,0.0,1.0,1,false
gaussian_-10.0_1.0_-7.0_350_63.csv,10.0,25312.115970083196,1.0,1,false
gaussian_-10.0_2.0_-7.5_300_60.csv,10.0,19049.26563872602,1.0,1,false
gaussian_10.0_-4.0_-5.5_100_14.csv,10.0,2914.30694279646,1.0,1,false
gaussian_-10.0_-5.0_-9.0_800_192.csv,10.0,27720.33973789693,1.0,1,false
gaussian_10.0_-6.5_3.5_550_121.csv,10.0,280.71909767536715,1.0,1,false
gaussian_10.0_7.5_1.0_100_18.csv,10.0,4.497292672840663e-35,1.0,1,false
gaussian_10.0_8.0_-8.0_400_76.csv,10.0,3852.876699355193,1.0,1,false
gaussian_10.0_-9.0_-1.5_950_57.csv,10.0,1.905394995507082e-11,1.0,1,false
gaussian_-10.0_9.5_0.0_1000_190.csv,10.0,0.0,1.0,1,false
gaussian_10.0_-9.5_2.5_150_38.csv,10.0,9.536641381741649e-6,1.0,1,false
gaussian_-1.0_-10.0_-0.5_400_84.csv,10.0,6.027051051378587e-223,1.0,1,false
gaussian_1.0_-1.5_-6.0_200_30.csv,6.0,122.62535850550992,1.0,1,false
gaussian_1.0_-1.5_6.5_450_81.csv,6.5,262.26433934817294,1.0,1,false
gaussian_-1.0_-2.0_8.0_450_99.csv,8.0,255.65783245950766,1.0,1,false
gaussian_-1.0_-2.5_5.0_750_135.csv,5.0,337.1378779203551,1.0,1,false
gaussian_1.0_5.0_-9.5_550_72.csv,9.5,254.8543416875496,1.0,1,false
gaussian_1.0_-7.5_-0.5_400_40.csv,7.5,2.6746635853693955e-147,1.0,1,false
gaussian_1.0_9.0_-1.5_250_15.csv,9.0,6.253984584694858e-19,1.0,1,false
gaussian_-1.0_9.0_-3.5_400_32.csv,9.0,0.07652313013651117,1.0,1,false
gaussian_-1.0_-9.0_-4.0_650_143.csv,9.0,1.5744930403292192,1.0,1,false
gaussian_-1.0_-9.0_-5.5_400_84.csv,9.0,4.1952340296675,1.0,1,false
gaussian_-1.0_9.0_9.5_100_13.csv,9.5,14.396676658617404,1.0,1,false
gaussian_1.5_0.0_8.5_800_152.csv,8.5,1306.5384642077806,1.0,1,false
gaussian_-1.5_0.5_-4.5_450_22.csv,4.5,825.3523143681058,1.0,1,false
gaussian_1.5_-0.5_-6.5_900_81.csv,6.5,1738.4652215606486,1.0,1,false
gaussian_-1.5_10.0_6.5_800_152.csv,10.0,18.325473245292073,1.0,1,false
gaussian_1.5_-1.0_10.0_500_120.csv,10.0,733.2011520794647,1.0,1,false
gaussian_1.5_-1.5_-2.0_850_212.csv,2.0,362.16935038029015,1.0,1,false
gaussian_1.5_2.0_2.5_550_94.csv,2.5,291.3452147018596,1.0,1,false
gaussian_-1.5_2.5_-3.5_600_36.csv,3.5,458.03717537654586,1.0,1,false
gaussian_-1.5_-2.5_6.5_650_98.csv,6.5,796.7229174163211,1.0,1,false
gaussian_1.5_-3.0_4.5_150_34.csv,4.5,95.30527107304815,1.0,1,false
gaussian_-1.5_5.0_-10.0_350_77.csv,10.0,308.94592103300283,1.0,1,false
gaussian_1.5_5.5_-5.5_600_96.csv,5.5,157.68208702499172,1.0,1,false
gaussian_1.5_-7.0_7.0_300_27.csv,7.0,120.66253780725543,1.0,1,false
gaussian_1.5_7.5_-7.0_300_48.csv,7.5,78.51654102396671,1.0,1,false
gaussian_-1.5_-9.0_0.0_900_171.csv,9.0,0.0,1.0,1,false
gaussian_1.5_9.0_6.0_800_56.csv,9.0,43.31060983080556,1.0,1,false
gaussian_-1.5_-9.5_-4.0_350_84.csv,9.5,0.8170266192856909,1.0,1,false
gaussian_2.0_-0.5_8.5_300_63.csv,8.5,801.7146272024831,1.0,1,false
gaussian_-2.0_10.0_7.5_800_176.csv,10.0,86.92626570258489,1.0,1,false
gaussian_-2.0_2.0_-9.0_600_84.csv,9.0,1644.6481826397799,1.0,1,false
gaussian_-2.0_-4.0_9.0_200_18.csv,9.0,472.6863639372401,1.0,1,false
gaussian_-2.0_5.0_7.5_150_15.csv,7.5,207.41763691647165,1.0,1,false
gaussian_2.0_-5.0_7.5_350_74.csv,7.5,376.9075650138937,1.0,1,false
gaussian_2.0_-6.0_5.5_250_22.csv,6.0,104.08269255674173,1.0,1,false
gaussian_-2.0_-6.0_-9.0_850_153.csv,9.0,1040.1696603271857,1.0,1,false
gaussian_2.0_6.5_10.0_950_228.csv,10.0,960.2842656401622,1.0,1,false
gaussian_-2.0_-7.5_6.0_400_64.csv,7.5,81.59009632700142,1.0,1,false
gaussian_2.5_0.5_-0.5_650_104.csv,2.5,671.4280643185629,1.0,1,false
gaussian_2.5_1.0_8.5_500_30.csv,8.5,2797.010306487354,1.0,1,false
gaussian_-2.5_-2.0_-0.5_150_21.csv,2.5,15.684931542494779,1.0,1,false
gaussian_-2.5_3.0_-5.0_100_16.csv,5.0,225.9098684769851,1.0,1,false
gaussian_-2.5_-3.0_6.0_900_207.csv,6.0,2284.8555045105263,1.0,1,false
gaussian_-2.5_-4.5_2.0_500_60.csv,4.5,105.96524245533789,1.0,1,false
gaussian_-2.5_-4.5_3.0_800_40.csv,4.5,387.40394994994574,1.0,1,false
gaussian_2.5_-5.5_2.5_300_69.csv,5.5,17.44785901941138,1.0,1,false
gaussian_-2.5_5.5_-2.5_900_153.csv,5.5,6.410032631692586,1.0,1,false
gaussian_2.5_6.0_-8.0_100_11.csv,8.0,168.93252034381626,1.0,1,false
gaussian_-2.5_6.5_10.0_550_110.csv,10.0,1017.7819229873082,1.0,1,false
gaussian_2.5_7.0_0.0_350_77.csv,7.0,0.0,1.0,1,false
gaussian_2.5_-7.0_-4.0_800_120.csv,7.0,50.50413589110641,1.0,1,false
gaussian_-2.5_-8.5_-2.5_100_6.csv,8.5,0.001935436668105654,1.0,1,false
gaussian_-2.5_8.5_3.5_500_65.csv,8.5,5.243367116418263,1.0,1,false
gaussian_2.5_-8.5_-5.5_100_12.csv,8.5,5.088516690602048,1.0,1,false
gaussian_2.5_-9.0_-6.5_900_63.csv,9.0,197.05926837737442,1.0,1,false
gaussian_-2.5_-9.5_2.5_500_105.csv,9.5,0.00013003753313364013,1.0,1,false
gaussian_2.5_9.5_-3.0_550_60.csv,9.5,0.17400848029943772,1.0,1,false
gaussian_-3.0_-1.5_-9.0_900_45.csv,9.0,6979.931137483982,1.0,1,false
gaussian_-3.0_-4.0_3.0_750_53.csv,4.0,1156.2544392050097,1.0,1,false
gaussian_3.0_-5.5_1.0_150_20.csv,5.5,9.09681760984559e-17,1.0,1,false
gaussian_3.0_5.5_5.0_300_21.csv,5.5,278.26426568521885,1.0,1,false
gaussian_3.0_-6.5_-1.5_650_136.csv,6.5,0.22430535539813568,1.0,1,false
gaussian_3.0_-7.5_3.0_250_32.csv,7.5,0.20125967735573524,1.0,1,false
gaussian_-3.0_8.5_-6.5_450_112.csv,8.5,125.38577964893392,1.0,1,false
gaussian_3.0_-9.0_1.0_950_171.csv,9.0,3.3819444843961505e-30,1.0,1,false
gaussian_3.0_9.0_9.0_200_10.csv,9.0,292.0765546184978,1.0,1,false
gaussian_3.5_0.5_3.0_700_133.csv,3.5,4629.264882125801,1.0,1,false
gaussian_3.5_0.5_-8.5_500_25.csv,8.5,5684.80587634196,1.0,1,false
gaussian_3.5_10.0_2.0_450_99.csv,10.0,2.3439881181595308e-9,1.0,1,false
gaussian_3.5_-1.0_-10.0_450_76.csv,10.0,4171.220500082264,1.0,1,false
gaussian_-3.5_-1.0_-1.0_250_35.csv,3.5,154.38008299414648,1.0,1,false
gaussian_3.5_1.0_8.5_350_35.csv,8.5,3388.472200973869,1.0,1,false
gaussian_3.5_-1.5_-3.5_250_38.csv,3.5,1593.7799187099665,1.0,1,false
gaussian_3.5_-2.0_5.0_650_111.csv,5.0,4409.058298078462,1.0,1,false
gaussian_-3.5_2.0_-5.5_850_212.csv,5.5,4530.694334645427,1.0,1,false
gaussian_-3.5_2.0_-9.5_1000_160.csv,9.5,8689.126146256707,1.0,1,false
gaussian_3.5_-3.0_3.0_950_228.csv,3.5,974.7072894391827,1.0,1,false
gaussian_-3.5_-3.0_-4.5_750_53.csv,4.5,3707.567462690819,1.0,1,false
gaussian_3.5_3.0_-7.5_600_60.csv,7.5,4641.304093557279,1.0,1,false
gaussian_3.5_4.0_6.0_550_44.csv,6.0,2551.247596223022,1.0,1,false
gaussian_-3.5_-5.5_8.0_500_35.csv,8.0,2181.2732059216305,1.0,1,false
gaussian_3.5_6.0_1.0_800_192.csv,6.0,1.7598911169944474e-6,1.0,1,false
gaussian_3.5_-6.0_-9.0_550_77.csv,9.0,2127.246512089009,1.0,1,false
gaussian_-3.5_-6.5_-3.0_900_180.csv,6.5,49.87033752384155,1.0,1,false
gaussian_-3.5_7.0_-9.5_300_27.csv,9.5,1137.8578826717435,1.0,1,false
gaussian_-3.5_-9.0_8.5_300_48.csv,9.0,317.75551062112436,1.0,1,false
gaussian_-4.0_0.0_10.0_600_150.csv,10.0,6574.123607024079,1.0,1,false
gaussian_4.0_10.0_-2.5_200_24.csv,10.0,1.8191042421997747e-7,1.0,1,false
gaussian_-4.0_1.0_-4.0_1000_210.csv,4.0,8977.095765482936,1.0,1,false
gaussian_4.0_-2.0_-0.5_350_60.csv,4.0,31.26926851591476,1.0,1,false
gaussian_-4.0_-3.0_6.5_750_150.csv,6.5,5533.171459475479,1.0,1,false
gaussian_-4.0_-4.0_-9.5_250_15.csv,9.5,2476.243524384248,1.0,1,false
gaussian_-4.0_5.0_-2.5_950_104.csv,5.0,13.410603285656688,1.0,1,false
gaussian_-4.0_6.0_0.0_650_156.csv,6.0,0.0,1.0,1,false
gaussian_4.0_-6.0_-3.5_350_74.csv,6.0,46.33214736024337,1.0,1,false
gaussian_4.0_-7.5_-3.0_600_108.csv,7.5,0.7281007947692335,1.0,1,false
gaussian_-4.0_7.5_-4.5_900_198.csv,7.5,75.10268901792817,1.0,1,false
gaussian_-4.0_-9.0_-6.5_150_26.csv,9.0,53.84442225068385,1.0,1,false
gaussian_4.0_-9.5_-5.0_650_104.csv,9.5,30.24854113255909,1.0,1,false
gaussian_-4.5_0.0_4.5_150_8.csv,4.5,2483.9326909805886,1.0,1,false
gaussian_-4.5_-0.5_-1.5_200_42.csv,4.5,1909.3236961381212,1.0,1,false
gaussian_-4.5_-2.0_-1.0_500_80.csv,4.5,686.4027778271239,1.0,1,false
gaussian_4.5_-2.5_8.0_550_55.csv,8.0,7128.54300041454,1.0,1,false
gaussian_4.5_2.5_-9.0_650_32.csv,9.0,10590.292245468883,1.0,1,false
gaussian_-4.5_-3.0_-7.0_300_18.csv,7.0,3714.37370413246,1.0,1,false
gaussian_-4.5_-5.5_1.5_950_124.csv,5.5,0.011067349588004673,1.0,1,false
gaussian_-4.5_-5.5_-4.5_650_46.csv,5.5,1669.9733363676053,1.0,1,false
gaussian_-4.5_-6.0_4.5_700_105.csv,6.0,417.6141409048621,1.0,1,false
gaussian_-4.5_-6.5_0.0_250_58.csv,6.5,0.0,1.0,1,false
gaussian_4.5_9.0_10.0_850_162.csv,10.0,2456.4241148505357,1.0,1,false
gaussian_4.5_9.5_-3.0_400_20.csv,9.5,0.034583637940955106,1.0,1,false
gaussian_5.0_-0.5_-3.0_300_33.csv,5.0,5790.240940207394,1.0,1,false
gaussian_-5.0_-0.5_8.0_1000_100.csv,8.0,18591.213898049627,1.0,1,false
gaussian_5.0_1.0_4.0_700_98.csv,5.0,9427.11181633361,1.0,1,false
gaussian_5.0_2.0_1.5_850_76.csv,5.0,4195.370896916142,1.0,1,false
gaussian_5.0_2.5_9.0_500_75.csv,9.0,8232.616811004902,1.0,1,false
gaussian_-5.0_-3.0_-7.5_700_126.csv,7.5,9055.587472411067,1.0,1,false
gaussian_-5.0_6.5_-8.5_400_100.csv,8.5,1964.4102131325683,1.0,1,false
gaussian_-5.0_8.0_-7.5_1000_80.csv,8.0,2496.115661191477,1.0,1,false
gaussian_5.0_-9.0_3.0_500_40.csv,9.0,0.21694455678364394,1.0,1,false
gaussian_-5.0_-9.5_-8.5_100_23.csv,9.5,141.0351304586976,1.0,1,false
gaussian_-5.5_0.5_-2.5_450_63.csv,5.5,5146.541378973306,1.0,1,false
gaussian_-5.5_-1.5_3.5_900_216.csv,5.5,7389.190040120176,1.0,1,false
gaussian_-5.5_3.0_4.5_550_28.csv,5.5,7063.0390237081,1.0,1,false
gaussian_-5.5_4.0_3.0_650_52.csv,5.5,1144.3800129953258,1.0,1,false
gaussian_5.5_-6.0_-6.0_1000_80.csv,6.0,4661.824803089749,1.0,1,false
gaussian_-5.5_-6.5_-4.0_600_138.csv,6.5,155.9776939046223,1.0,1,false
gaussian_-5.5_-7.5_9.5_150_34.csv,9.5,846.108185089079,1.0,1,false
gaussian_-5.5_9.0_-2.5_250_30.csv,9.0,0.0832898698773687,1.0,1,false
gaussian_-6.0_-1.5_-10.0_750_75.csv,10.0,22800.519055968758,1.0,1,false
gaussian_6.0_-3.0_1.0_650_32.csv,6.0,2476.9011049466794,1.0,1,false
gaussian_6.0_3.5_6.5_1000_90.csv,6.5,17779.95328111382,1.0,1,false
gaussian_-6.0_-4.0_-7.5_450_90.csv,7.5,6723.390024744149,1.0,1,false
gaussian_6.0_5.5_-4.5_850_128.csv,6.0,2513.67029856549,1.0,1,false
gaussian_6.0_-6.5_3.5_450_58.csv,6.5,22.97173685911523,1.0,1,false
gaussian_-6.0_7.0_3.0_350_32.csv,7.0,18.449278487785133,1.0,1,false
gaussian_6.0_7.0_-3.0_450_45.csv,7.0,67.48464308734641,1.0,1,false
gaussian_-6.0_8.5_-9.5_550_28.csv,9.5,4348.311530357353,1.0,1,false
gaussian_6.5_-0.5_0.5_400_68.csv,6.5,42.52835074250834,1.0,1,false
gaussian_-6.5_10.0_-0.5_650_111.csv,10.0,5.067147861265363e-124,1.0,1,false
gaussian_-6.5_-10.0_-2.5_700_126.csv,10.0,1.2973233620791286e-6,1.0,1,false
gaussian_-6.5_1.0_3.0_900_72.csv,6.5,18378.843629753585,1.0,1,false
gaussian_-6.5_-2.5_1.0_1000_110.csv,6.5,3169.865092019672,1.0,1,false
gaussian_-6.5_-2.5_5.5_700_126.csv,6.5,14043.989088339362,1.0,1,false
gaussian_6.5_3.5_-9.0_450_72.csv,9.0,11001.39499613932,1.0,1,false
gaussian_-6.5_4.0_8.0_150_22.csv,8.0,2988.46533294979,1.0,1,false
gaussian_6.5_5.0_-5.0_200_46.csv,6.5,851.3785084498505,1.0,1,false
gaussian_6.5_6.0_5.5_800_104.csv,6.5,4043.7722101125305,1.0,1,false
gaussian_6.5_-6.5_-5.5_800_160.csv,6.5,2030.017246354954,1.0,1,false
gaussian_-6.5_7.0_-10.0_800_120.csv,10.0,9896.130275622945,1.0,1,false
gaussian_6.5_8.0_-6.5_600_84.csv,8.0,1480.209017056825,1.0,1,false
gaussian_6.5_-8.5_-6.5_550_126.csv,8.5,525.5043850695562,1.0,1,false
gaussian_6.5_9.5_4.0_200_16.csv,9.5,0.8445429678784953,1.0,1,false
gaussian_7.0_0.0_-8.0_650_39.csv,8.0,26989.752154612517,1.0,1,false
gaussian_7.0_1.5_1.0_900_45.csv,7.0,7033.154052583857,1.0,1,false
gaussian_-7.0_-1.5_6.0_900_108.csv,7.0,29026.587154840363,1.0,1,false
gaussian_7.0_2.0_6.5_750_45.csv,7.0,25591.633056376366,1.0,1,false
gaussian_-7.0_-2.0_8.5_750_82.csv,8.5,26742.556508378642,1.0,1,false
gaussian_-7.0_-2.5_-2.0_400_32.csv,7.0,1194.3462457835967,1.0,1,false
gaussian_7.0_-3.0_0.5_1000_160.csv,7.0,8.969234174332866e-12,1.0,1,false
gaussian_-7.0_5.5_5.5_150_30.csv,7.0,677.5230817546332,1.0,1,false
gaussian_-7.0_5.5_-9.0_750_105.csv,9.0,13698.93036424686,1.0,1,false
gaussian_-7.0_-8.5_9.0_350_32.csv,9.0,2919.049652517969,1.0,1,false
gaussian_7.5_0.5_-4.5_250_40.csv,7.5,10902.917893387026,1.0,1,false
gaussian_-7.5_3.0_-9.5_500_120.csv,9.5,15179.785405046854,1.0,1,false
gaussian_7.5_-4.5_-2.0_350_56.csv,7.5,272.2169712627043,1.0,1,false
gaussian_7.5_-4.5_6.5_450_50.csv,7.5,8278.189118076558,1.0,1,false
gaussian_-7.5_4.5_-8.5_150_8.csv,8.5,4462.806887204347,1.0,1,false
gaussian_-7.5_5.0_10.0_1000_140.csv,10.0,28335.165407755412,1.0,1,false
gaussian_-7.5_-5.0_-8.5_800_64.csv,8.5,20041.722766895095,1.0,1,false
gaussian_-7.5_-5.5_-1.5_500_55.csv,7.5,2.3845466555926993e-5,1.0,1,false
gaussian_-7.5_-6.0_5.5_900_126.csv,7.5,5610.463869970472,1.0,1,false
gaussian_-7.5_-7.0_3.5_750_45.csv,7.5,557.1143580495287,1.0,1,false
gaussian_-7.5_-7.5_5.0_350_28.csv,7.5,772.3142519154277,1.0,1,false
gaussian_7.5_8.5_-8.5_600_30.csv,8.5,4564.151078427335,1.0,1,false
gaussian_7.5_9.5_5.0_350_56.csv,9.5,73.75029020456624,1.0,1,false
gaussian_-8.0_0.0_-7.0_150_20.csv,8.0,8107.459098499336,1.0,1,false
gaussian_-8.0_-2.0_0.0_900_126.csv,8.0,0.0,1.0,1,false
gaussian_-8.0_-2.5_-5.0_350_38.csv,8.0,11095.926295105359,1.0,1,false
gaussian_-8.0_-3.0_3.0_750_82.csv,8.0,9826.260578141892,1.0,1,false
gaussian_8.0_-3.5_5.5_150_11.csv,8.0,3853.9943451265553,1.0,1,false
gaussian_8.0_5.5_6.5_450_22.csv,8.0,6540.310281469493,1.0,1,false
gaussian_-8.0_-6.0_-3.0_100_10.csv,8.0,101.3292068578086,1.0,1,false
gaussian_8.0_7.0_2.5_1000_180.csv,8.0,0.06628610733870488,1.0,1,false
gaussian_8.0_8.5_-5.5_500_70.csv,8.5,405.9196878457998,1.0,1,false
gaussian_8.5_-10.0_2.0_950_48.csv,10.0,9.511864592569535e-15,1.0,1,false
gaussian_-8.5_1.0_-6.5_300_15.csv,8.5,18493.618054747632,1.0,1,false
gaussian_-8.5_-2.5_1.0_650_78.csv,8.5,2546.4057545909313,1.0,1,false
gaussian_-8.5_-2.5_1.5_300_60.csv,8.5,472.76940115975975,1.0,1,false
gaussian_-8.5_4.5_1.0_450_32.csv,8.5,2.258050126236629e-8,1.0,1,false
gaussian_8.5_4.5_-1.5_750_180.csv,8.5,22.530607818211642,1.0,1,false
gaussian_8.5_-6.0_-7.0_100_7.csv,8.5,1576.0663941103912,1.0,1,false
gaussian_8.5_7.5_-0.5_1000_210.csv,8.5,4.112822771108645e-145,1.0,1,false
gaussian_-8.5_-7.5_-8.0_200_48.csv,8.5,1653.7893760697384,1.0,1,false
gaussian_8.5_-8.0_-3.5_550_104.csv,8.5,50.00628770033266,1.0,1,false
gaussian_-8.5_-8.0_-7.0_750_150.csv,8.5,2855.436943985405,1.0,1,false
gaussian_-8.5_-9.0_0.5_100_10.csv,9.0,4.169345301544106e-169,1.0,1,false
gaussian_-8.5_-9.5_7.5_850_110.csv,9.5,2192.9405673854044,1.0,1,false
gaussian_9.0_0.5_-3.5_450_36.csv,9.0,30263.84317042442,1.0,1,false
gaussian_9.0_0.5_9.0_950_86.csv,9.0,60192.84230950532,1.0,1,false
gaussian_-9.0_10.0_-10.0_800_104.csv,10.0,7233.115351295279,1.0,1,false
gaussian_9.0_1.0_-10.0_200_46.csv,10.0,11889.961052430717,1.0,1,false
gaussian_-9.0_-1.5_1.0_300_33.csv,9.0,1433.582983890857,1.0,1,false
gaussian_9.0_1.5_-1.0_600_120.csv,9.0,919.308581168532,1.0,1,false
gaussian_9.0_-2.5_4.5_1000_100.csv,9.0,36751.92573135077,1.0,1,false
gaussian_-9.0_-2.5_4.5_350_88.csv,9.0,10007.079432126971,1.0,1,false
gaussian_9.0_3.0_-5.0_150_20.csv,9.0,4698.228307261421,1.0,1,false
gaussian_-9.0_-4.0_-8.5_550_116.csv,9.0,20353.715428229945,1.0,1,false
gaussian_9.0_5.0_3.0_900_54.csv,9.0,2695.76523869643,1.0,1,false
gaussian_9.0_6.0_-7.0_300_21.csv,9.0,5706.127934455223,1.0,1,false
gaussian_-9.0_-7.0_0.0_600_30.csv,9.0,0.0,1.0,1,false
gaussian_-9.0_-9.5_-0.5_1000_200.csv,9.5,2.8127429469880778e-145,1.0,1,false
gaussian_9.5_3.0_1.5_450_86.csv,9.5,2187.418971675972,1.0,1,false
gaussian_-9.5_3.0_3.5_900_162.csv,9.5,13768.40894872452,1.0,1,false
gaussian_9.5_-4.5_-0.5_900_72.csv,9.5,8.685407177731589,1.0,1,false
gaussian_9.5_-5.0_-5.0_300_75.csv,9.5,2241.5998067318096,1.0,1,false
gaussian_9.5_-6.0_0.0_800_48.csv,9.5,0.0,1.0,1,false
gaussian_-9.5_6.0_3.0_300_75.csv,9.5,22.247701972558247,1.0,1,false
gaussian_-9.5_-6.5_-1.5_100_17.csv,9.5,0.004660033424895496,1.0,1,false
gaussian_-9.5_8.5_2.0_600_114.csv,9.5,1.0226469342734432e-6,1.0,1,false
gaussian_-9.5_9.5_3.0_100_22.csv,9.5,0.00010557407319118311,1.0,1,false
log_0.0_0.0_6.0_850_76.csv,6.0,NaN,1.0,1,false
log_0.0_0.5_-0.5_350_38.csv,0.5,NaN,1.0,1,false
log_0.0_-1.5_2.5_800_168.csv,2.5,NaN,1.0,1,false
log_0.0_4.5_-7.5_200_30.csv,7.5,NaN,1.0,1,false
log_0.0_-6.0_0.5_800_192.csv,6.0,NaN,1.0,1,false
log_0.0_-8.5_-8.5_1000_50.csv,8.5,NaN,1.0,1,false
log_0.0_-9.0_-6.0_450_86.csv,9.0,NaN,1.0,1,false
log_0.0_9.5_7.0_750_105.csv,9.5,NaN,1.0,1,false
log_0.5_10.0_-5.0_300_24.csv,10.0,NaN,1.0,1,false
log_-0.5_-1.5_2.5_100_24.csv,2.5,NaN,1.0,1,false
log_-0.5_3.0_-3.5_950_218.csv,3.5,NaN,1.0,1,false
log_0.5_-4.0_-5.0_600_48.csv,5.0,NaN,1.0,1,false
log_0.5_4.0_-6.5_200_18.csv,6.5,NaN,1.0,1,false
log_0.5_-5.0_7.5_300_72.csv,7.5,NaN,1.0,1,false
log_-0.5_-5.0_8.5_700_98.csv,8.5,NaN,1.0,1,false
log_0.5_5.5_2.0_350_42.csv,5.5,NaN,1.0,1,false
log_-0.5_7.0_-3.5_750_135.csv,7.0,NaN,1.0,1,false
log_-0.5_-7.0_-5.0_500_110.csv,7.0,NaN,1.0,1,false
log_0.5_-8.0_10.0_750_105.csv,10.0,NaN,1.0,1,false
log_0.5_9.0_-7.0_450_68.csv,9.0,NaN,1.0,1,false
log_-10.0_1.0_8.0_100_7.csv,10.0,NaN,1.0,1,false
log_-10.0_-1.5_10.0_650_78.csv,10.0,NaN,1.0,1,false
log_-10.0_2.0_6.0_750_158.csv,10.0,NaN,1.0,1,false
log_-10.0_2.5_-4.0_100_8.csv,10.0,NaN,1.0,1,false
log_-10.0_4.0_10.0_300_15.csv,10.0,NaN,1.0,1,false
log_10.0_4.5_-7.5_900_198.csv,10.0,NaN,1.0,1,false
log_-10.0_5.0_-2.5_700_91.csv,10.0,NaN,1.0,1,false
log_1.0_-0.5_-5.0_450_81.csv,5.0,NaN,1.0,1,false
log_-1.0_-0.5_-5.5_750_98.csv,5.5,NaN,1.0,1,false
log_-10.0_6.5_2.5_500_60.csv,10.0,NaN,1.0,1,false
log_-10.0_8.0_3.0_1000_180.csv,10.0,NaN,1.0,1,false
log_1.0_1.5_7.5_300_24.csv,7.5,NaN,1.0,1,false
log_1.0_2.5_-5.5_350_25.csv,5.5,NaN,1.0,1,false
log_1.0_3.5_10.0_150_36.csv,10.0,NaN,1.0,1,false
log_-1.0_4.5_-7.0_950_76.csv,7.0,NaN,1.0,1,false
log_-1.0_-5.0_-6.0_550_94.csv,6.0,NaN,1.0,1,false
log_1.0_7.0_8.5_500_55.csv,8.5,NaN,1.0,1,false
log_1.0_8.5_4.0_450_94.csv,8.5,NaN,1.0,1,false
log_1.0_9.0_-3.5_100_16.csv,9.0,NaN,1.0,1,false
log_1.0_9.5_-0.5_750_60.csv,9.5,NaN,1.0,1,false
log_1.0_9.5_3.0_950_114.csv,9.5,NaN,1.0,1,false
log_1.5_0.0_8.5_350_88.csv,8.5,NaN,1.0,1,false
